Min Mag,Mean,Standard Deviation,COV
6.0,0.99967265,0.40138543,0.40151685
6.5,0.9996366,0.35207906,0.35220703
7.0,0.99936754,0.33830038,0.33851448
7.5,0.99799466,0.48781314,0.48879334
