Min Mag,Mean,Standard Deviation,COV
6.0,0.9995654,0.7611004,0.76143134
6.5,0.999518,0.60281163,0.6031023
7.0,0.9991212,0.50516087,0.5056052
7.5,0.99850357,0.48582497,0.48655307
