Min Mag,Mean,Standard Deviation,COV
6.0,1.011072,0.30008003,0.2967939
6.5,0.885143,0.22718728,0.25666732
7.0,0.7674337,0.19726008,0.2570386
7.5,0.7130123,0.24302681,0.3408452
