Min Mag,Mean,Standard Deviation,COV
6.0,1.0008572,0.34978667,0.3494871
6.5,0.84387577,0.23467754,0.2780949
7.0,0.7304519,0.20888907,0.2859724
7.5,0.7221305,0.23984309,0.3321326
