Min Mag,Mean,Standard Deviation,COV
6.0,0.99944687,0.7746012,0.7750299
6.5,0.99939036,0.60256433,0.60293186
7.0,0.9991344,0.5054581,0.505896
7.5,0.99809015,0.47606656,0.4769775
