Min Mag,Mean,Standard Deviation,COV
6.0,0.9949301,0.42016208,0.4223031
6.5,0.9957164,0.35629746,0.35783026
7.0,0.995584,0.33225462,0.33372834
7.5,0.9856534,0.43155417,0.4378356
