Min Mag,Mean,Standard Deviation,COV
6.0,0.9960417,0.30591542,0.3071311
6.5,0.9962375,0.28806084,0.28914878
7.0,0.9957308,0.2890054,0.2902445
7.5,0.98566127,0.41928428,0.42538375
