Min Mag,Mean,Standard Deviation,COV
6.0,0.999274,0.42750454,0.4278151
6.5,0.9991231,0.36697197,0.36729404
7.0,0.9985837,0.3528531,0.35335356
7.5,0.99618137,0.5184495,0.5204368
