Min Mag,Mean,Standard Deviation,COV
6.0,0.9986123,0.33193818,0.33239946
6.5,0.9984269,0.3164601,0.3169587
7.0,0.997807,0.329721,0.33044565
7.5,0.9952316,0.5175346,0.5200142
