Min Mag,Mean,Standard Deviation,COV
6.0,1.0057297,0.40656662,0.4042504
6.5,0.82914704,0.24592836,0.29660404
7.0,0.7346387,0.20741884,0.2823413
7.5,0.6814621,0.23823754,0.34959766
