Scenario,Distance (km),Overall Result,Plot File Name,1s Min Criterion,1s Max Criterion,1s GMPE Median,1s Sim Median,1s Sim Std Dev,1s Result,1.1s Min Criterion,1.1s Max Criterion,1.1s GMPE Median,1.1s Sim Median,1.1s Sim Std Dev,1.1s Result,1.2s Min Criterion,1.2s Max Criterion,1.2s GMPE Median,1.2s Sim Median,1.2s Sim Std Dev,1.2s Result,1.3s Min Criterion,1.3s Max Criterion,1.3s GMPE Median,1.3s Sim Median,1.3s Sim Std Dev,1.3s Result,1.5s Min Criterion,1.5s Max Criterion,1.5s GMPE Median,1.5s Sim Median,1.5s Sim Std Dev,1.5s Result,1.7s Min Criterion,1.7s Max Criterion,1.7s GMPE Median,1.7s Sim Median,1.7s Sim Std Dev,1.7s Result,2s Min Criterion,2s Max Criterion,2s GMPE Median,2s Sim Median,2s Sim Std Dev,2s Result,2.2s Min Criterion,2.2s Max Criterion,2.2s GMPE Median,2.2s Sim Median,2.2s Sim Std Dev,2.2s Result,2.4s Min Criterion,2.4s Max Criterion,2.4s GMPE Median,2.4s Sim Median,2.4s Sim Std Dev,2.4s Result,2.6s Min Criterion,2.6s Max Criterion,2.6s GMPE Median,2.6s Sim Median,2.6s Sim Std Dev,2.6s Result,2.8s Min Criterion,2.8s Max Criterion,2.8s GMPE Median,2.8s Sim Median,2.8s Sim Std Dev,2.8s Result,3s Min Criterion,3s Max Criterion,3s GMPE Median,3s Sim Median,3s Sim Std Dev,3s Result
"M7.2, Vertical Strike-Slip with Surface Rupture",20.0,FAIL,bbp_partB_m7p2_vert_ss_surface_20km.png,0.11546564,0.2403266,0.1665817,0.287195,0.3582032,FAIL,0.10411828,0.21670856,0.15021093,0.26057,0.3611253,FAIL,0.09473555,0.19717963,0.13667451,0.236765,0.37419164,FAIL,0.08685278,0.18077268,0.12530208,0.20946497,0.3718451,FAIL,0.07435859,0.15476766,0.10727677,0.17017,0.3648579,FAIL,0.064523585,0.1342974,0.09308786,0.14163491,0.37966818,FAIL,0.053668216,0.111703366,0.07742687,0.11015,0.41430002,PASS,0.04870588,0.10137491,0.07026773,0.09665198,0.43988207,PASS,0.04457737,0.09278195,0.06431155,0.081843995,0.44829413,PASS,0.041089255,0.0855219,0.059279267,0.07099848,0.45424125,PASS,0.03810358,0.079307616,0.054971848,0.0627135,0.46504313,PASS,0.03551932,0.07392882,0.05124355,0.056294482,0.48494276,PASS
"M7.2, Vertical Strike-Slip with Surface Rupture",50.0,FAIL,bbp_partB_m7p2_vert_ss_surface_50km.png,0.051396213,0.10697448,0.07414906,0.102005,0.40838888,PASS,0.046557087,0.09690248,0.067167684,0.095904,0.40865526,PASS,0.04253827,0.088537835,0.06136975,0.088837,0.41352722,FAIL,0.039148383,0.081482224,0.056479175,0.080901,0.40641028,PASS,0.03374697,0.070239894,0.048686586,0.068692,0.41708106,PASS,0.029319892,0.06102551,0.04229966,0.057993494,0.4242346,PASS,0.024426568,0.050840702,0.035240088,0.0451365,0.42609835,PASS,0.022132142,0.04606515,0.03192993,0.039637998,0.44878808,PASS,0.020226207,0.042098198,0.029180247,0.03431,0.45528117,PASS,0.018618198,0.03875134,0.026860382,0.029839998,0.45524034,PASS,0.017243616,0.03589033,0.02487728,0.025984997,0.46816686,PASS,0.01605529,0.033416983,0.023162888,0.0232105,0.48794752,PASS
"M7.2, Vertical Strike-Slip with Surface Rupture",100.0,FAIL,bbp_partB_m7p2_vert_ss_surface_100km.png,0.024853788,0.055085305,0.038182225,0.056354996,0.32938814,FAIL,0.022664027,0.05024633,0.034828104,0.0530885,0.33824483,FAIL,0.020833837,0.046200838,0.03202398,0.048755,0.34410036,FAIL,0.019281024,0.042767607,0.029644247,0.043881,0.34568465,FAIL,0.016787648,0.037252985,0.025821801,0.036329493,0.35208687,PASS,0.014814867,0.03251666,0.022513969,0.0307005,0.3621522,PASS,0.012595104,0.027253693,0.018842962,0.0241915,0.37498015,PASS,0.011502255,0.024662664,0.017061718,0.0214085,0.37914345,PASS,0.010587574,0.022512943,0.015583013,0.0188485,0.38731453,PASS,0.009810521,0.020701254,0.014336176,0.016256498,0.40216586,PASS,0.009142021,0.019154137,0.013270906,0.0142835,0.4029527,PASS,0.0085606715,0.017817916,0.012350438,0.0126795,0.40915263,PASS
