Min Mag,Mean,Standard Deviation,COV
6.0,0.99952453,0.92193127,0.9223698
6.5,0.9994908,0.6590183,0.659354
7.0,0.9993351,0.55774176,0.5581128
7.5,0.9983051,0.50161105,0.5024627
