Min Mag,Mean,Standard Deviation,COV
6.0,0.9997285,0.45029503,0.45041734
6.5,0.9997625,0.3645849,0.36467153
7.0,0.99964786,0.33798355,0.3381026
7.5,0.99857193,0.44553632,0.4461735
