Min Mag,Mean,Standard Deviation,COV
6.0,0.9997546,0.32705858,0.32713887
6.5,0.9997347,0.31021622,0.31029856
7.0,0.9995656,0.30782476,0.30795854
7.5,0.998322,0.4372402,0.43797514
