Min Mag,Mean,Standard Deviation,COV
6.0,0.99975306,0.41399115,0.41409343
6.5,0.9997603,0.3570335,0.35711908
7.0,0.9994776,0.34197864,0.34215736
7.5,0.998453,0.4917692,0.49253115
