Magnitude,Mean,Standard Deviation
10.0,2.2782016,1.5836475
30.0,1.5971276,0.9874013
50.0,1.7472907,0.9139368
70.0,1.9057624,0.9679919
90.0,2.0413735,1.0001003
110.0,2.1456723,1.0251526
130.0,2.2457216,0.99890685
150.0,2.3091753,0.9310687
170.0,2.2933586,0.86069566
190.0,2.2538517,0.74180406
210.0,2.1880405,0.78102595
