Min Mag,Mean,Standard Deviation,COV
6.0,0.99527264,0.31249887,0.31398317
6.5,0.9955728,0.29640806,0.29772615
7.0,0.99440837,0.31253555,0.31429297
7.5,0.98535454,0.47805506,0.48516047
