Min Mag,Mean,Standard Deviation,COV
6.0,0.99854916,0.34810427,0.34861004
6.5,0.88360554,0.22817561,0.25823244
7.0,0.7705302,0.20143376,0.26142228
7.5,0.674343,0.23923728,0.35477093
