Min Mag,Mean,Standard Deviation,COV
6.0,0.99575776,0.77896047,0.7822791
6.5,0.9952043,0.6280226,0.63104886
7.0,0.99430674,0.54696894,0.5501008
7.5,0.9885727,0.5318704,0.5380185
