Sect Index,Sect Name,RSQSim,UCERF3
80,"Bear River fault zone, Subsection 1",7.50673202352379,7.1818086543785675
81,"Bear River fault zone, Subsection 2",7.571521731461583,7.185911107492322
82,"Bear River fault zone, Subsection 3",7.505849982982389,7.193167933447603
83,"Bear River fault zone, Subsection 4",7.498446872754866,7.2033528229153765
84,"Bear River fault zone, Subsection 5",7.571784970937988,7.205979924454298
85,"Bear River fault zone, Subsection 6",7.571784970937988,7.220331077965799
86,"Bear River fault zone, Subsection 7",7.674914229740903,7.223516952030207
87,"Bear River fault zone, Subsection 8",7.514064404769562,7.225586063936045
88,"Bear River fault zone, Subsection 9",7.514213242974385,7.225529079308223
89,"Bear River fault zone, Subsection 10",7.516342769184878,7.226936643811594
90,"Bennett Valley 2011 CFM, Subsection 0",7.259203041540009,7.710005112778248
91,"Bennett Valley 2011 CFM, Subsection 1",7.212964066476956,7.709233404423093
92,"Bennett Valley 2011 CFM, Subsection 2",7.847185241455405,7.70258889493182
93,"Bennett Valley 2011 CFM, Subsection 3",7.921636451516105,7.696991401614829
94,"Bennett Valley 2011 CFM, Subsection 4",7.248802466854117,7.691392263431001
95,"Bennett Valley 2011 CFM, Subsection 5",7.191882945012097,7.68517048283193
96,"Bennett Valley 2011 CFM, Subsection 6",7.2250000000000005,7.67967915104794
97,"Bicycle Lake, Subsection 0",7.18425319760875,6.640953065398692
98,"Bicycle Lake, Subsection 1",NaN,6.559756688513227
99,"Bicycle Lake, Subsection 2",NaN,6.642951318090653
100,"Bicycle Lake, Subsection 3",NaN,6.646844906556546
101,"Big Lagoon - Bald Mtn 2011 CFM, Subsection 0",7.758551936601568,7.810575956993701
102,"Big Lagoon - Bald Mtn 2011 CFM, Subsection 1",7.8558742535594845,7.806006244551143
103,"Big Lagoon - Bald Mtn 2011 CFM, Subsection 2",7.884390494703236,7.802306252038641
104,"Big Lagoon - Bald Mtn 2011 CFM, Subsection 3",7.879396724836238,7.800207682031174
105,"Big Lagoon - Bald Mtn 2011 CFM, Subsection 4",7.868084956059119,7.799638552250584
106,"Big Lagoon - Bald Mtn 2011 CFM, Subsection 5",7.864171623034151,7.800861677458785
107,"Big Lagoon - Bald Mtn 2011 CFM, Subsection 6",7.873870674786703,7.803652626094118
108,"Big Lagoon - Bald Mtn 2011 CFM, Subsection 7",7.876970980657767,7.808124113499232
109,"Big Lagoon - Bald Mtn 2011 CFM, Subsection 8",7.875794770474587,7.812987626570508
110,"Big Lagoon - Bald Mtn 2011 CFM, Subsection 9",7.8816437925235565,7.818495752520919
111,"Big Lagoon - Bald Mtn 2011 CFM, Subsection 10",7.882531899412225,7.828890157321069
112,"Big Lagoon - Bald Mtn 2011 CFM, Subsection 11",7.882450133050848,7.838057866588946
113,"Big Lagoon - Bald Mtn 2011 CFM, Subsection 12",7.882135911132461,7.84802597285144
114,"Big Lagoon - Bald Mtn 2011 CFM, Subsection 13",7.882365815273975,7.858525804275467
115,"Big Lagoon - Bald Mtn 2011 CFM, Subsection 14",7.883995072849964,7.868807436178602
116,"Big Lagoon - Bald Mtn 2011 CFM, Subsection 15",7.884389700956646,7.88036077228788
117,"Big Lagoon - Bald Mtn 2011 CFM, Subsection 16",7.885311932379239,7.89040646544434
118,"Big Lagoon - Bald Mtn 2011 CFM, Subsection 17",7.886278038919998,7.901943872022054
119,"Big Pine (Central), Subsection 0",7.487297150427467,7.734726072593529
120,"Big Pine (Central), Subsection 1",7.307253305371917,7.773351177589112
121,"Big Pine (Central), Subsection 2",7.3405250968667595,7.776432274659616
122,"Big Pine (Central), Subsection 3",7.31840956510605,7.778236718120156
123,"Big Pine (Central), Subsection 4",7.2820762116782936,7.778395369300899
124,"Big Pine (Central), Subsection 5",7.466658524756707,7.039717739775691
125,"Big Pine (Central), Subsection 6",7.311075708783215,7.054499664653388
126,"Big Pine (East), Subsection 0",7.755,7.782853941653015
127,"Big Pine (East), Subsection 1",7.756603385899327,7.782721595166042
128,"Big Pine (East), Subsection 2",7.755,7.785930475254093
129,"Big Pine (East), Subsection 3",7.8422357350745,7.789119881449311
130,"Big Pine (West), Subsection 0",7.452799363524369,7.653373927850146
131,"Big Pine (West), Subsection 1",7.495235935096555,7.6472060788555565
132,"Big Pine (West), Subsection 2",7.491779588679365,7.2442837564897795
133,"Blackwater, Subsection 0",7.350849515914345,6.894152196370777
134,"Blackwater, Subsection 1",7.369378844900373,6.890564537847638
135,"Blackwater, Subsection 2",7.407049061489004,6.836914244628439
136,"Blackwater, Subsection 3",7.461784418790825,6.833726087968797
137,"Blackwater, Subsection 4",7.537726214480248,6.831401222694997
138,"Blackwater, Subsection 5",7.539848668574832,6.830634721147208
139,"Blackwater, Subsection 6",7.537597031143216,6.831401222694996
140,"Blackwater, Subsection 7",7.536799671835576,6.833726087968795
141,"Blackwater, Subsection 8",7.547017502312583,6.836914244628438
142,"Blackwater, Subsection 9",7.555346581138782,6.890564537847636
143,"Blackwater, Subsection 10",7.565745143208749,6.894152196370775
144,"Blue Cut, Subsection 0",7.306977925376614,7.060216785353955
145,"Blue Cut, Subsection 1",NaN,7.016248329994367
146,"Blue Cut, Subsection 2",NaN,7.012706617235369
147,"Blue Cut, Subsection 3",NaN,6.959526874181435
148,"Blue Cut, Subsection 4",NaN,6.956318342188696
149,"Blue Cut, Subsection 5",NaN,6.9543765245214635
150,"Blue Cut, Subsection 6",7.14813829033225,6.953736296906995
151,"Blue Cut, Subsection 7",7.114982401570339,6.954376524521463
152,"Blue Cut, Subsection 8",7.112233727111742,6.956318342188695
153,"Blue Cut, Subsection 9",7.110520231703821,6.959526874181434
154,"Blue Cut, Subsection 10",7.106095081765017,7.012706617235368
155,"Blue Cut, Subsection 11",7.101701935176242,7.016248329994366
156,"Blue Cut, Subsection 12",7.1027609764174295,7.060216785353954
157,"Brawley (Seismic Zone) alt 1, Subsection 0",NaN,8.147797075473157
158,"Brawley (Seismic Zone) alt 1, Subsection 1",NaN,8.147795480901786
159,"Brawley (Seismic Zone) alt 1, Subsection 2",7.367984050925456,8.147841593184374
160,"Brawley (Seismic Zone) alt 1, Subsection 3",NaN,8.147830863141794
161,"Brawley (Seismic Zone) alt 1, Subsection 4",7.32387503226152,8.1478057938104
162,"Brawley (Seismic Zone) alt 1, Subsection 5",7.297484472675043,8.147770395354936
163,"Brawley (Seismic Zone) alt 1, Subsection 6",7.2875398947341825,8.147646108800554
164,"Brawley (Seismic Zone) alt 1, Subsection 7",7.280592106235804,8.147438432956825
165,"Brawley (Seismic Zone) alt 1, Subsection 8",7.2727752533713925,8.147149587453015
166,"Brawley (Seismic Zone) alt 1, Subsection 9",7.301346253421715,8.146707573167147
167,"Breckenridge 2011, Subsection 0",7.8165073326538215,7.51453402228021
168,"Breckenridge 2011, Subsection 1",7.203452841286103,7.51453402228021
169,"Bullion Mountains, Subsection 0",7.159207539531593,6.933874959156483
170,"Bullion Mountains, Subsection 1",7.403936910372915,6.930399352391534
171,"Bullion Mountains, Subsection 2",7.404352460371341,6.879040540195763
172,"Bullion Mountains, Subsection 3",7.404352460371341,6.872010134347824
173,"Bullion Mountains, Subsection 4",7.404352460371341,6.8195806587455525
174,"Bullion Mountains, Subsection 5",7.407699514333099,6.875579357660987
175,"Burnt Mtn, Subsection 0",7.54194160345891,6.582330195807869
176,"Burnt Mtn, Subsection 1",7.310505042295468,6.409681991299903
177,"Burnt Mtn, Subsection 2",7.540891686096723,6.582330195807869
178,"Butano 2011 CFM, Subsection 0",NaN,8.080679430507072
179,"Butano 2011 CFM, Subsection 1",7.842747749922192,8.079548548972598
180,"Butano 2011 CFM, Subsection 2",7.481728929891551,8.076734006945228
181,"Butano 2011 CFM, Subsection 3",NaN,8.011054095444463
182,"Butano 2011 CFM, Subsection 4",7.408744440491514,8.006832872384921
183,"Butano 2011 CFM, Subsection 5",7.408744440491514,8.00231225453199
184,"Butano 2011 CFM, Subsection 6",NaN,7.99895006534676
185,"Butano 2011 CFM, Subsection 7",7.4511650740205235,7.995954927736414
186,"Cady, Subsection 0",7.51947170037669,6.941689875738264
187,"Cady, Subsection 1",7.514562226187215,6.940241556810437
188,"Cady, Subsection 2",7.531298530492038,6.9440025151381555
189,"Cady, Subsection 3",7.512511189612116,7.000012583203746
190,"Cady, Subsection 4",7.502635542483736,7.0038016414603295
191,"Calaveras (Central) 2011 CFM, Subsection 0",7.043359082510616,8.0471363254507
192,"Calaveras (Central) 2011 CFM, Subsection 1",7.063630108582905,8.046783454629518
193,"Calaveras (Central) 2011 CFM, Subsection 2",7.087689757933811,8.0457899537219
194,"Calaveras (Central) 2011 CFM, Subsection 3",7.08770020494605,8.044712813968706
195,"Calaveras (Central) 2011 CFM, Subsection 4",7.070171649303731,8.05564006512749
196,"Calaveras (Central) 2011 CFM, Subsection 5",7.043072858261581,8.054666005499879
197,"Calaveras (Central) 2011 CFM, Subsection 6",7.006896384775763,8.05369858332148
198,"Calaveras (Central) 2011 CFM, Subsection 7",6.996104028288624,8.052720285076857
199,"Calaveras (Central) 2011 CFM, Subsection 8",6.998515831083604,8.051578521617063
200,"Calaveras (Central) 2011 CFM, Subsection 9",6.987384496213317,8.045134783066967
201,"Calaveras (No) 2011 CFM, Subsection 0",7.212674452933096,7.987420816685453
202,"Calaveras (No) 2011 CFM, Subsection 1",7.226701336905734,7.994844436009764
203,"Calaveras (No) 2011 CFM, Subsection 2",NaN,8.001542851714722
204,"Calaveras (No) 2011 CFM, Subsection 3",6.846769833907784,8.006968025811043
205,"Calaveras (No) 2011 CFM, Subsection 4",6.856805626860796,8.011364088009103
206,"Calaveras (No) 2011 CFM, Subsection 5",6.892208882924987,8.015668682106183
207,"Calaveras (No) 2011 CFM, Subsection 6",6.999159590073461,8.015884251778433
208,"Calaveras (So) - Paicines extension 2011 CFM, Subsection 0",7.092015829714974,8.05173201734052
209,"Calaveras (So) - Paicines extension 2011 CFM, Subsection 1",7.654950241450875,8.05192101729479
210,"Calaveras (So) - Paicines extension 2011 CFM, Subsection 2",7.665058417521946,8.052380928535246
211,"Calaveras (So) - Paicines extension 2011 CFM, Subsection 3",7.407614827692606,8.05277322495118
212,"Calaveras (So) - Paicines extension 2011 CFM, Subsection 4",7.3495443144496795,8.053045910958438
213,"Calaveras (So) - Paicines extension 2011 CFM, Subsection 5",7.37863463003468,8.053281521542916
214,"Calaveras (So) - Paicines extension 2011 CFM, Subsection 6",7.689638017286308,8.053491421854822
215,"Calaveras (So) - Paicines extension 2011 CFM, Subsection 7",7.24999697537253,8.053488967083537
216,"Calaveras (So) - Paicines extension 2011 CFM, Subsection 8",NaN,7.655284373574936
217,"Calaveras (So) 2011 CFM, Subsection 0",7.01656122314788,8.051149062475266
218,"Calaveras (So) 2011 CFM, Subsection 1",7.013151745307992,8.050606701097312
219,"Calaveras (So) 2011 CFM, Subsection 2",7.013985259977372,8.050004906225844
220,"Calaveras (So) 2011 CFM, Subsection 3",7.01356484278361,8.049286360876721
221,"Calaveras (So) 2011 CFM, Subsection 4",7.014823443420154,8.048566602852839
222,"Calaveras (So) 2011 CFM, Subsection 5",7.029003743150838,8.04803985177684
223,"Calico-Hidalgo, Subsection 0",7.501598785683544,7.446919069238191
224,"Calico-Hidalgo, Subsection 1",7.484665023523829,7.434991869034831
225,"Calico-Hidalgo, Subsection 2",7.478021237207579,7.428558389371447
226,"Calico-Hidalgo, Subsection 3",7.471655334321306,7.418263313963539
227,"Calico-Hidalgo, Subsection 4",7.472466690997026,7.410653856700741
228,"Calico-Hidalgo, Subsection 5",7.466107018180725,7.39951972124997
229,"Calico-Hidalgo, Subsection 6",7.467416045970053,7.393475929736717
230,"Calico-Hidalgo, Subsection 7",7.466387337030629,7.3900394609654265
231,"Calico-Hidalgo, Subsection 8",7.464923609192897,7.383447820303307
232,"Calico-Hidalgo, Subsection 9",7.463217855954228,7.378646563579957
233,"Calico-Hidalgo, Subsection 10",7.463589592244689,7.375631369196094
234,"Calico-Hidalgo, Subsection 11",7.465492325577915,7.374402611160561
235,"Calico-Hidalgo, Subsection 12",7.463247750523239,7.374938876032219
236,"Calico-Hidalgo, Subsection 13",7.4652901853313915,7.3772318628254885
237,"Calico-Hidalgo, Subsection 14",7.471947975388171,7.381662335914877
238,"Calico-Hidalgo, Subsection 15",7.47519587580395,7.374940755166891
239,"Calico-Hidalgo, Subsection 16",7.4889904788394475,7.359537833803757
240,"Calico-Hidalgo, Subsection 17",7.47929505638927,7.316543334595458
241,"Camp Rock 2011, Subsection 0",7.345786746023044,7.214700924799731
242,"Camp Rock 2011, Subsection 1",7.381218988946631,7.4267295414759475
243,"Camp Rock 2011, Subsection 2",7.36804323576065,7.4255012351438365
244,"Camp Rock 2011, Subsection 3",7.36830687486556,7.427449443145559
245,"Camp Rock 2011, Subsection 4",7.348153267598235,7.430464910838211
246,"Camp Rock 2011, Subsection 5",7.355545875417332,7.438000681244243
247,"Canada David (Detachment), Subsection 0",7.1285019287694515,7.201005783607555
248,"Canada David (Detachment), Subsection 1",7.1042356576621115,7.199673465964202
249,"Canada David (Detachment), Subsection 2",7.103329299962669,7.250978806607209
250,"Carlsbad, Subsection 0",7.578851925215704,7.3866895266929395
251,"Carlsbad, Subsection 1",7.578851925215704,7.3884085962459185
252,"Carlsbad, Subsection 2",7.832786953935845,7.392867419002578
253,"Carlsbad, Subsection 3",7.83650292173345,7.397685330751424
254,"Carlsbad, Subsection 4",7.81939926319685,7.403014891700598
255,"Carlsbad, Subsection 5",7.824612748177387,7.42341534279528
256,"Carlsbad, Subsection 6",7.826721235112437,7.429796156124612
257,"Carson Range (Genoa), Subsection 0",7.321358792307569,6.963267068010409
258,"Carson Range (Genoa), Subsection 1",7.319104666831932,6.869955005035134
259,"Carson Range (Genoa), Subsection 2",7.317069304913273,6.86647760673784
260,"Carson Range (Genoa), Subsection 3",7.317687458536854,6.865345863277086
261,"Carson Range (Genoa), Subsection 4",7.318753777747977,6.86647760673784
262,"Carson Range (Genoa), Subsection 5",7.322128052764285,6.869955005035134
263,"Carson Range (Genoa), Subsection 6",7.32259677376069,6.963267068010409
264,"Casmalia 2011 CFM, Subsection 0",7.438160873842809,7.828150896371931
265,"Casmalia 2011 CFM, Subsection 1",7.404173212128777,7.819513233491917
266,"Casmalia 2011 CFM, Subsection 2",7.403655568482772,7.800008039927091
267,"Casmalia 2011 CFM, Subsection 3",7.39132108925884,7.783275331494778
268,"Casmalia 2011 CFM, Subsection 4",7.39132108925884,7.763082293540608
269,"Casmalia 2011 CFM, Subsection 5",7.39132108925884,7.7658391232553425
270,"Casmalia 2011 CFM, Subsection 6",7.39132108925884,7.7573240856527255
271,"Casmalia 2011 CFM, Subsection 7",7.39132108925884,7.74699078528329
272,"Cedar Mtn-Mahogany Mtn, Subsection 0",7.384583311918808,6.945374201212604
273,"Cedar Mtn-Mahogany Mtn, Subsection 1",7.390064918108579,6.941638441849194
274,"Cedar Mtn-Mahogany Mtn, Subsection 2",7.384333952682891,6.907981684462815
275,"Cedar Mtn-Mahogany Mtn, Subsection 3",7.378385871166844,6.904462537287483
276,"Cedar Mtn-Mahogany Mtn, Subsection 4",7.379424240259592,6.901359755174799
277,"Cedar Mtn-Mahogany Mtn, Subsection 5",7.378176543909178,6.858434438270383
278,"Cedar Mtn-Mahogany Mtn, Subsection 6",7.3766432462985705,6.856713057526562
279,"Cedar Mtn-Mahogany Mtn, Subsection 7",7.377415608925711,6.856142800218649
280,"Cedar Mtn-Mahogany Mtn, Subsection 8",7.3761348678519765,6.856713057526563
281,"Cedar Mtn-Mahogany Mtn, Subsection 9",7.376012326381703,6.858434438270384
282,"Cedar Mtn-Mahogany Mtn, Subsection 10",7.376783938433204,6.901359755174801
283,"Cedar Mtn-Mahogany Mtn, Subsection 11",7.379822164502457,6.904462537287484
284,"Cedar Mtn-Mahogany Mtn, Subsection 12",7.3845398492753995,6.9079816844628175
285,"Cedar Mtn-Mahogany Mtn, Subsection 13",7.389184488728766,6.9416384418491965
286,"Cedar Mtn-Mahogany Mtn, Subsection 14",7.4143096485344655,6.945374201212608
287,"Cerro Prieto, Subsection 0",7.370802402274516,7.1624132371579945
288,"Cerro Prieto, Subsection 1",7.360840304120363,7.108721229248565
289,"Cerro Prieto, Subsection 2",7.341819122562308,7.105054937237034
290,"Cerro Prieto, Subsection 3",7.322034166929559,7.101894570836202
291,"Cerro Prieto, Subsection 4",7.3104979144377555,7.049058240729893
292,"Cerro Prieto, Subsection 5",7.289145072288889,7.047676082303735
293,"Cerro Prieto, Subsection 6",7.282626431849651,7.047676082303735
294,"Cerro Prieto, Subsection 7",7.279113101061881,7.049058240729893
295,"Cerro Prieto, Subsection 8",7.279416999329844,7.101894570836202
296,"Cerro Prieto, Subsection 9",7.278130769935077,7.105054937237034
297,"Cerro Prieto, Subsection 10",7.278884195847339,7.108721229248565
298,"Cerro Prieto, Subsection 11",7.2796988145686665,7.1624132371579945
299,"Channel Islands Thrust, Subsection 0",7.352993509566958,7.537163894067326
300,"Channel Islands Thrust, Subsection 1",7.476786001739172,7.541250163715814
301,"Channel Islands Thrust, Subsection 2",7.458058545391251,7.512316281831807
302,"Channel Islands Thrust, Subsection 3",7.4551387510318206,7.514483017112501
303,"Channel Islands Thrust, Subsection 4",7.4581465349121805,7.590990707579191
304,"Channel Islands Thrust, Subsection 5",7.465444521561968,7.592748008144356
305,"Channel Islands Western Deep Ramp, Subsection 0",6.5519821142874175,7.550811638470593
306,"Channel Islands Western Deep Ramp, Subsection 1",6.495,7.6615721914399355
307,"Channel Islands Western Deep Ramp, Subsection 2",7.554904219822838,7.6581431590544495
308,"Channel Islands Western Deep Ramp, Subsection 3",7.464566077865834,7.6601480206906025
309,"Channel Islands Western Deep Ramp, Subsection 4",7.53561894969367,7.686042624245393
310,"Channel Islands Western Deep Ramp, Subsection 5",7.803211561131113,7.689786614022743
311,"Chino alt 1, Subsection 0",7.263018015455329,7.626132925174306
312,"Chino alt 1, Subsection 1",7.265853466787519,7.621424764716045
313,"Chino alt 1, Subsection 2",7.454517464256343,7.616892120139509
314,"Chino alt 1, Subsection 3",7.391192233644944,7.595007028579918
315,"Chino alt 1, Subsection 4",7.380210563777362,7.584276770866917
316,"Clamshell-Sawpit, Subsection 0",7.746377178220491,7.726663954835766
317,"Clamshell-Sawpit, Subsection 1",7.796974165337359,7.726663954835766
318,"Clayton, Subsection 0",7.223570169223505,7.512698926388728
319,"Clayton, Subsection 1",7.2160116885350325,7.509846140779663
320,"Clayton, Subsection 2",7.216996772181651,7.507801669937615
321,"Cleghorn, Subsection 0",NaN,8.04591664190315
322,"Cleghorn, Subsection 1",NaN,8.045877304391372
323,"Cleghorn, Subsection 2",7.8702698677200456,8.041779052695732
324,"Cleghorn, Subsection 3",7.565110988059605,8.025607369753102
325,"Cleghorn Lake, Subsection 0",7.4843682448770075,7.162864949641047
326,"Cleghorn Lake, Subsection 1",7.4843682448770075,7.137354465411984
327,"Cleghorn Lake, Subsection 2",7.4843682448770075,7.13015023381434
328,"Cleghorn Lake, Subsection 3",7.4843682448770075,7.111933314173962
329,"Cleghorn Lake, Subsection 4",7.4843682448770075,7.1138824088031445
330,"Cleghorn Pass, Subsection 0",7.544295410398256,6.450280007155334
331,"Cleghorn Pass, Subsection 1",7.544295410398256,6.3163796667288725
332,"Cleghorn Pass, Subsection 2",7.544295410398256,6.3163796667288725
333,"Cleghorn Pass, Subsection 3",7.544295410398256,6.450280007155334
334,"Collayami 2011 CFM, Subsection 0",7.484968298097898,6.542992383146815
335,"Collayami 2011 CFM, Subsection 1",7.484968298097898,6.459650135718889
336,"Collayami 2011 CFM, Subsection 2",7.484968298097898,6.456260210888786
337,"Collayami 2011 CFM, Subsection 3",7.482058273480675,6.455119696272957
338,"Collayami 2011 CFM, Subsection 4",7.337698900356011,6.456260210888785
339,"Collayami 2011 CFM, Subsection 5",7.519130892545695,6.459650135718889
340,"Collayami 2011 CFM, Subsection 6",7.771646836335219,6.542992383146815
341,"Compton, Subsection 0",7.341287179259156,7.759208163858459
342,"Compton, Subsection 1",7.437924649517847,7.75918734536161
343,"Compton, Subsection 2",7.442104781347763,7.737050608734192
344,"Compton, Subsection 3",7.42987659414165,7.64490462635076
345,"Compton, Subsection 4",7.440450672612941,7.6443382641314
346,"Concord 2011 CFM, Subsection 0",7.218350663038195,7.579185036563858
347,"Concord 2011 CFM, Subsection 1",7.215076738047145,7.57771464713356
348,"Concord 2011 CFM, Subsection 2",7.192426131583329,7.576133287102045
349,"Contra Costa (Lafayette) 2011 CFM, Subsection 0",7.275675909136063,7.8880384764644065
350,"Contra Costa (Lafayette) 2011 CFM, Subsection 1",7.017830544745554,7.8880384764644065
351,"Contra Costa Shear Zone (connector) 2011 CFM, Subsection 0",7.156439709124799,7.940215729000338
352,"Contra Costa Shear Zone (connector) 2011 CFM, Subsection 1",7.157588287359543,7.949127145445494
353,"Contra Costa Shear Zone (connector) 2011 CFM, Subsection 2",7.161640889229446,7.95519592671322
354,"Contra Costa Shear Zone (connector) 2011 CFM, Subsection 3",7.148049545761435,7.9548851033879195
355,"Contra Costa Shear Zone (connector) 2011 CFM, Subsection 4",7.400982202271679,7.959990799477454
356,"Coronado Bank alt1, Subsection 0",7.535582013610527,7.076450094646084
357,"Coronado Bank alt1, Subsection 1",7.535890123387417,7.381791573864993
358,"Coronado Bank alt1, Subsection 2",7.535365296993132,7.380446369491949
359,"Coronado Bank alt1, Subsection 3",7.534069715047348,7.380119611190497
360,"Coronado Bank alt1, Subsection 4",7.525518644527142,7.379309523049808
361,"Coronado Bank alt1, Subsection 5",7.5176745594815575,7.378138477967045
362,"Coronado Bank alt1, Subsection 6",7.5120633456527655,7.377770922379784
363,"Coronado Bank alt1, Subsection 7",7.512221003001671,7.377520455635571
364,"Coronado Bank alt1, Subsection 8",7.502721698935433,7.377562963834927
365,"Coronado Bank alt1, Subsection 9",7.489704890376323,7.3777346734587494
