Min Mag,Mean,Standard Deviation,COV
6.0,1.0036764,0.4183056,0.41677335
6.5,0.85608006,0.2497998,0.29179493
7.0,0.7409391,0.21182008,0.28588057
7.5,0.66571516,0.25604594,0.38461784
