Min Mag,Mean,Standard Deviation,COV
6.0,0.99961376,0.320925,0.321049
6.5,0.9995375,0.30423534,0.3043761
7.0,0.9991262,0.32001686,0.32029673
7.5,0.99848855,0.48365712,0.48438928
