Min Mag,Mean,Standard Deviation,COV
6.0,0.99962765,0.40499505,0.4051459
6.5,0.9995749,0.34948114,0.34962973
7.0,0.99915546,0.33737853,0.33766368
7.5,0.9986736,0.4954135,0.4960715
