Min Mag,Mean,Standard Deviation,COV
6.0,0.9996081,0.7668534,0.7671541
6.5,0.99946696,0.5977635,0.59808224
7.0,0.9989056,0.49479187,0.49533394
7.5,0.9984744,0.4921676,0.4929196
