Open Interval (yr),Catalog Probability,Catalog Poisson Probability,Prob. Filtered Catalog Probability,Prob. Filtered Catalog Poisson Probability,Data Poisson Probability
10.00,0.78236735,0.40028057,0.7972029,0.41824394,0.33459413
20.00,0.45057395,0.16022451,0.4752497,0.174928,0.111953236
30.00,0.20544627,0.06413476,0.22791463,0.07316257,0.037458897
40.00,0.07857882,0.025671897,0.091528386,0.030599803,0.012533528
50.00,0.024903813,0.010275961,0.030938607,0.012798182,0.004193645
60.00,0.0075825094,0.004113267,0.009149167,0.005352762,0.001403169
70.00,0.0011854885,0.001646461,0.001302994,0.0022387602,4.6949214E-4
80.00,0.0,6.590463E-4,2.2951863E-5,9.363479E-4,1.5708932E-4
90.00,0.0,2.638034E-4,0.0,3.9162184E-4,5.2561165E-5
