Min Mag,Mean,Standard Deviation,COV
6.0,1.0062956,0.37270132,0.3703696
6.5,0.849015,0.22363473,0.26340494
7.0,0.7460835,0.20781799,0.2785452
7.5,0.72552866,0.24874972,0.34285307
