Min Mag,Mean,Standard Deviation,COV
6.0,0.99969685,0.35681444,0.35692263
6.5,0.99969643,0.33385617,0.33395752
7.0,0.9994501,0.33340412,0.3335876
7.5,0.99708647,0.5578923,0.5595225
