Min Mag,Mean,Standard Deviation,COV
6.0,0.9994806,0.8915735,0.89203686
6.5,0.9995309,0.6632172,0.66352844
7.0,0.99936324,0.5629789,0.5633376
7.5,0.9974762,0.5932615,0.59476256
