Magnitude,Mean,Standard Deviation
10.0,1.007883,0.63770354
30.0,1.1271477,0.35011402
50.0,1.3120649,0.3330695
70.0,1.4383658,0.32076588
90.0,1.5237533,0.31323522
110.0,1.5689741,0.30412897
130.0,1.6007155,0.27743298
150.0,1.596256,0.2527225
170.0,1.6055484,0.23714922
190.0,1.6058064,0.22199707
210.0,1.6181082,0.20180894
