Min Mag,Mean,Standard Deviation,COV
6.0,0.9854526,0.4903699,0.4976088
6.5,0.9859062,0.58766776,0.5960686
7.0,0.9868711,0.5414754,0.54867893
7.5,0.9909534,0.5072631,0.511894
