
X-Axis: Log10 Interevent Time (years)
Y-Axis: Probability Density (1/yr)
Number of Data Sets: 5


DATASET #1

     Name: Simulated
   Points: 57
     Info: 

Data[x,y]:
-3.95	  27.49313
-3.85	  19.674387
-3.75	  17.972109
-3.65	  13.158521
-3.55	  11.43824
-3.45	  8.772416
-3.35	  7.6525526
-3.25	  6.0786386
-3.15	  5.142479
-3.05	  4.0224524
-2.95	  3.2446847
-2.85	  2.6757166
-2.75	  2.4067
-2.65	  2.0358467
-2.55	  1.7748994
-2.45	  1.3706901
-2.35	  1.2380959
-2.25	  1.0279324
-2.15	  0.902878
-2.05	  0.68911785
-1.95	  0.74058074
-1.85	  0.55481774
-1.75	  0.51259583
-1.65	  0.49654797
-1.55	  0.43287823
-1.45	  0.40807402
-1.35	  0.34778675
-1.25	  0.32715926
-1.15	  0.33602762
-1.05	  0.2784535
-0.95	  0.28582948
-0.85	  0.25852144
-0.75	  0.25911093
-0.65	  0.24231541
-0.55	  0.2448375
-0.45	  0.22158185
-0.35	  0.215578
-0.25	  0.21151686
-0.15	  0.19737697
-0.05	  0.18724672
0.05	  0.17957225
0.15	  0.16605183
0.25	  0.14757445
0.35	  0.13416725
0.45	  0.11396826
0.55	  0.09648091
0.65	  0.077029474
0.75	  0.060138986
0.85	  0.04204271
0.95	  0.026825706
1.05	  0.015740436
1.15	  0.008149131
1.25	  0.0033287473
1.35	  0.0011097847
1.45	  2.987747E-4
1.55	  3.5246318E-5
1.65	  4.9772702E-6



DATASET #2

Name: Mean=3.96
Num Points: 2
Info: 

X, Y Data:
0.59715366	  1.0E-6
0.59715366	  100.0



DATASET #3

     Name: Poisson
   Points: 57
     Info: 

Data[x,y]:
-3.95	  0.25283447
-3.85	  0.25283256
-3.75	  0.25283015
-3.65	  0.25282714
-3.55	  0.25282332
-3.45	  0.25281855
-3.35	  0.2528125
-3.25	  0.25280493
-3.15	  0.25279537
-3.05	  0.25278333
-2.95	  0.2527682
-2.85	  0.25274915
-2.75	  0.25272515
-2.65	  0.25269493
-2.55	  0.25265694
-2.45	  0.25260907
-2.35	  0.25254884
-2.25	  0.25247303
-2.15	  0.25237763
-2.05	  0.2522576
-1.95	  0.25210652
-1.85	  0.2519165
-1.75	  0.25167745
-1.65	  0.25137687
-1.55	  0.25099894
-1.45	  0.250524
-1.35	  0.2499274
-1.25	  0.24917838
-1.15	  0.24823864
-1.05	  0.24706072
-0.95	  0.24558586
-0.85	  0.24374187
-0.75	  0.24144043
-0.65	  0.23857448
-0.55	  0.23501559
-0.45	  0.23061188
-0.35	  0.22518703
-0.25	  0.21854165
-0.15	  0.21045835
-0.05	  0.2007128
0.05	  0.18909335
0.15	  0.17543222
0.25	  0.15965036
0.35	  0.14181592
0.45	  0.122210816
0.55	  0.10139137
0.65	  0.08021693
0.75	  0.059810866
0.85	  0.041420322
0.95	  0.02616879
1.05	  0.0147561105
1.15	  0.0072310083
1.25	  0.002981542
1.35	  9.94807E-4
1.45	  2.561471E-4
1.55	  4.801112E-5
1.65	  6.088409E-6



DATASET #4

Name: Power-Law Fit
Num Points: 30
Info: 

X, Y Data:
-3.95	17.044142
-3.85	14.69149
-3.75	12.663582
-3.65	10.915591
-3.55	9.408881
-3.45	8.110146
-3.35	6.9906793
-3.25	6.025736
-3.15	5.1939864
-3.05	4.4770455
-2.95	3.859066
-2.85	3.3263881
-2.75	2.8672373
-2.65	2.4714642
-2.55	2.130321
-2.45	1.8362666
-2.35	1.5828015
-2.25	1.3643229
-2.15	1.1760014
-2.05	1.0136746
-1.95	0.8737542
-1.85	0.7531474
-1.75	0.64918834
-1.65	0.559579
-1.55	0.4823387
-1.45	0.4157601
-1.35	0.35837156
-1.25	0.3089045
-1.15	0.2662655
-1.1151544	0.25283447



DATASET #5

Name: 
Num Points: 29
Info: 

X, Y Data:
-1.1151544	0.25283447
-1.05	0.22951213
-0.95	0.19783191
-0.85	0.17052461
-0.75	0.1469866
-0.65	0.12669763
-0.55	0.10920919
-0.45	0.09413473
-0.35	0.08114105
-0.25	0.06994092
-0.15	0.06028677
-0.05	0.051965214
0.05	0.044792306
0.15	0.038609497
0.25	0.033280116
0.35	0.028686367
0.45	0.024726706
0.55	0.021313608
0.65	0.018371629
0.75	0.01583574
0.85	0.013649888
0.95	0.011765755
1.05	0.010141694
1.15	0.008741807
1.25	0.0075351503
1.35	0.006495052
1.45	0.0055985213
1.55	0.0048257415
1.65	0.0041596303


