Min Mag,Mean,Standard Deviation,COV
6.0,0.9992745,0.9843044,0.985019
6.5,0.9971808,0.81228626,0.8145827
7.0,0.9957561,0.83316725,0.8367182
7.5,0.9951866,0.53060097,0.53316724
