Min Mag,Mean,Standard Deviation,COV
6.0,0.99587625,0.8005112,0.8038259
6.5,0.9919869,0.71797603,0.72377574
7.0,0.99115396,0.65577286,0.6616256
7.5,0.9929878,0.51898754,0.52265245
