Min Mag,Mean,Standard Deviation,COV
6.0,0.9998169,0.32010323,0.32016185
6.5,0.99976695,0.30556136,0.3056326
7.0,0.9995529,0.3162692,0.31641066
7.5,0.9979058,0.4634043,0.4643768
