Min Mag,Mean,Standard Deviation,COV
6.0,0.9997238,0.4140529,0.41416728
6.5,0.9996849,0.3546991,0.35481092
7.0,0.9994959,0.33725336,0.33742344
7.5,0.99799407,0.4734413,0.47439292
