Min Mag,Mean,Standard Deviation,COV
6.0,0.99936813,0.4725598,0.4728586
6.5,0.99944204,0.36540958,0.3656136
7.0,0.99932903,0.34125197,0.34148112
7.5,0.9976824,0.4771939,0.4783024
