Min Mag,Mean,Standard Deviation,COV
6.0,0.99937314,0.89451957,0.8950807
6.5,0.9993629,0.64144063,0.6418496
7.0,0.9992237,0.54864436,0.5490706
7.5,0.9975883,0.5186934,0.51994735
