Magnitude,Mean,Standard Deviation
10.0,1.0204569,0.62840456
30.0,1.142848,0.3277727
50.0,1.3034784,0.30897027
70.0,1.4105765,0.29679286
90.0,1.478938,0.289222
110.0,1.5241718,0.28649
130.0,1.5737112,0.2737075
150.0,1.5836171,0.25637788
170.0,1.5884756,0.2414481
190.0,1.589079,0.22816113
210.0,1.608182,0.20541272
