Min Mag,Mean,Standard Deviation,COV
6.0,1.0053288,0.42159495,0.41936025
6.5,0.85543275,0.25076452,0.29314345
7.0,0.74047124,0.21249865,0.2869776
7.5,0.66234004,0.25627142,0.3869182
