Sect Index,Sect Name,RSQSim,UCERF3
0,"Airport Lake, Subsection 0",7.234481195712467,6.984713285643797
1,"Airport Lake, Subsection 1",7.226781890692318,6.976343248590321
2,"Airport Lake, Subsection 2",7.228248066622183,6.976558419572255
3,"Airport Lake, Subsection 3",7.2317990917356845,6.982901215549751
4,"Airport Lake, Subsection 4",7.231257375254458,7.005265939056322
5,"Airport Lake, Subsection 5",7.233097826574589,7.08147142822321
6,"Almanor 2011 CFM, Subsection 0",7.057809315543728,6.778199409017018
7,"Almanor 2011 CFM, Subsection 1",7.054974760056542,6.769017501636649
8,"Almanor 2011 CFM, Subsection 2",7.054212028923883,6.76178891285183
9,"Almanor 2011 CFM, Subsection 3",7.054324837237875,6.72242607251981
10,"Almanor 2011 CFM, Subsection 4",7.053405842945341,6.713362265071925
11,"Almanor 2011 CFM, Subsection 5",7.054851675785956,6.715508566981724
12,"Almanor 2011 CFM, Subsection 6",7.0629699243865005,6.542991189066157
13,"Anacapa-Dume alt 1, Subsection 0",7.298185673683973,7.664783875728094
14,"Anacapa-Dume alt 1, Subsection 1",7.284618662769537,7.664472339825109
15,"Anacapa-Dume alt 1, Subsection 2",7.298191910006577,7.665474162812062
16,"Anacapa-Dume alt 1, Subsection 3",7.299475287304262,7.634178563185547
17,"Anacapa-Dume alt 1, Subsection 4",7.300551611289128,7.642285990982098
18,"Anaheim, Subsection 0",NaN,7.613666906209872
19,"Anaheim, Subsection 1",NaN,7.609500894432368
20,"Anaheim, Subsection 2",7.259244894282613,7.609509454070276
21,"Antelope Valley 2011, Subsection 0",7.203378220576341,6.85535649016967
22,"Antelope Valley 2011, Subsection 1",7.1930005920289615,6.851885391528936
23,"Antelope Valley 2011, Subsection 2",7.190570955606799,6.749158681738356
24,"Antelope Valley 2011, Subsection 3",7.188745431871077,6.749158681738356
25,"Antelope Valley 2011, Subsection 4",7.192278023730322,6.851885391528935
26,"Antelope Valley 2011, Subsection 5",7.20076160809148,6.85535649016967
27,"Ash Hill, Subsection 0",7.377179438332845,6.8209195431745036
28,"Ash Hill, Subsection 1",7.37746740854794,6.757089690477432
29,"Ash Hill, Subsection 2",7.37746740854794,6.753821128305235
30,"Ash Hill, Subsection 3",7.378635702943747,6.751762103263827
31,"Ash Hill, Subsection 4",7.257680657473529,6.751762103263828
32,"Ash Hill, Subsection 5",7.41685826780737,6.753821128305236
33,"Ash Hill, Subsection 6",7.415979815755784,6.757089690477434
34,"Ash Hill, Subsection 7",7.412754869754951,6.820919543174505
35,"Baker, Subsection 0",7.2907017039613695,7.782831761891968
36,"Baker, Subsection 1",7.400174245760495,7.778916338869573
37,"Baker, Subsection 2",6.990076074885342,7.774982735341211
38,"Baker, Subsection 3",6.985370293304079,7.7711189554219375
39,"Baker, Subsection 4",6.980837951634362,7.768445280738095
40,"Baker, Subsection 5",6.980837951634362,7.766993967700591
41,"Baker, Subsection 6",6.9593908230313035,7.765646692618647
42,"Baker, Subsection 7",6.959956217755177,7.764140818941635
43,"Baker, Subsection 8",6.957893491908885,7.762288600454049
44,"Baker, Subsection 9",6.955477804313535,7.760188832112902
45,"Baker, Subsection 10",7.003069633854121,7.75723116951414
46,"Baker, Subsection 11",7.011611536576882,7.757050729208456
47,"Baker, Subsection 12",7.292414536886048,7.757042619157234
48,"Baker, Subsection 13",6.953826406337595,7.75734565563192
49,"Bartlett Springs 2011 CFM, Subsection 0",7.415068534113549,7.652854294963522
50,"Bartlett Springs 2011 CFM, Subsection 1",7.414781304290236,7.653912706183937
51,"Bartlett Springs 2011 CFM, Subsection 2",7.41461647478817,7.6579120714357325
52,"Bartlett Springs 2011 CFM, Subsection 3",7.415050049859337,7.662475361553411
