Min Mag,Mean,Standard Deviation,COV
6.0,1.0064418,0.3709241,0.3685499
6.5,0.8488722,0.2223699,0.26195922
7.0,0.74460554,0.20685723,0.2778078
7.5,0.71612364,0.25143874,0.3511108
